,Product_Code,Week,Sales
17880,39,22,30
17881,40,22,33
17882,41,22,27
17883,42,22,29
17884,43,22,44
17885,44,22,41
17886,45,22,38
17887,46,22,38
17888,47,22,51
17889,48,22,39
17890,49,22,35
17891,50,22,6
17892,51,22,20
17893,52,22,33
17894,53,22,6
17895,54,22,45
17896,55,22,22
17897,56,22,32
17898,57,22,35
17899,58,22,43
17900,59,22,11
17901,60,22,46
17902,61,22,34
17903,62,22,15
17904,63,22,39
17905,64,22,43
17906,65,22,9
17907,66,22,36
17908,67,22,45
17909,68,22,7
17910,69,22,44
17911,70,22,36
17912,71,22,12
17913,72,22,37
17914,73,22,38
17915,74,22,10
17916,75,22,38
17917,76,22,32
17918,77,22,7
17919,78,22,43
17920,79,22,34
17921,80,22,31
17922,81,22,10
17923,82,22,10
17924,83,22,36
17925,84,22,36
17926,85,22,38
17927,86,22,27
17928,87,22,34
17929,88,22,41
17930,89,22,46
17931,90,22,29
17932,91,22,12
17933,92,22,28
17934,93,22,8
17935,94,22,12
17936,95,22,18
17937,96,22,37
17938,97,22,32
17939,98,22,3
17940,99,22,12
17941,100,22,11
17942,101,22,37
17943,102,22,42
17944,103,22,13
17945,104,22,5
17946,105,22,3
17947,106,22,12
17948,107,22,15
17949,108,22,4
17950,109,22,5
17951,110,22,5
17952,111,22,3
17953,112,22,30
17954,113,22,27
17955,114,22,11
17956,115,22,11
17957,116,22,8
17958,117,22,3
17959,118,22,22
17960,119,22,33
17961,120,22,42
17962,121,22,7
17963,122,22,12
17964,123,22,5
17965,124,22,4
17966,125,22,9
17967,126,22,6
17968,127,22,2
17969,128,22,31
17970,129,22,48
17971,130,22,46
17972,131,22,36
17973,132,22,36
17974,133,22,28
17975,134,22,50
17976,135,22,48
17977,136,22,39
17978,137,22,46
17979,138,22,29
17980,139,22,40
17981,140,22,41
17982,141,22,33
17983,142,22,37
17984,143,22,36
17985,144,22,9
17986,145,22,14
17987,146,22,8
17988,147,22,7
17989,148,22,2
17990,149,22,9
17991,150,22,7
17992,151,22,6
17993,152,22,9
17994,153,22,7
17995,154,22,11
17996,155,22,4
17997,156,22,5
17998,157,22,7
17999,158,22,5
18000,159,22,4
18001,160,22,15
18002,161,22,2
18003,162,22,10
18004,163,22,5
18005,164,22,15
18006,165,22,7
18007,166,22,12
18008,167,22,31
18009,168,22,40
18010,169,22,32
18011,170,22,37
18012,171,22,9
18013,172,22,50
18014,173,22,38
18015,174,22,35
18016,175,22,51
18017,176,22,49
18018,177,22,20
18019,178,22,47
18020,179,22,42
18021,180,22,32
18022,181,22,33
18023,182,22,40
18024,183,22,31
18025,184,22,33
18026,185,22,30
18027,186,22,38
18028,187,22,25
18029,188,22,27
18030,189,22,34
18031,190,22,35
18032,191,22,47
18033,192,22,48
18034,193,22,35
18035,194,22,32
18036,195,22,0
18037,196,22,22
18038,197,22,13
18039,198,22,14
18040,199,22,2
18041,200,22,23
18042,201,22,9
18043,202,22,16
18044,203,22,7
18045,204,22,3
18046,205,22,10
18047,206,22,5
18048,207,22,7
18049,208,22,50
18050,209,22,11
18051,210,22,13
18052,211,22,17
18053,212,22,0
18054,213,22,0
18055,214,22,0
18056,215,22,0
18057,216,22,0
18058,217,22,0
18059,218,22,0
18060,219,22,0
18061,220,22,1
18062,221,22,0
18063,222,22,0
18064,223,22,1
18065,224,22,0
18066,225,22,0
18067,226,22,2
18068,227,22,0
18069,228,22,0
18070,229,22,0
18071,230,22,0
18072,231,22,0
18073,232,22,0
18074,233,22,0
18075,234,22,0
18076,235,22,0
18077,236,22,0
18078,237,22,0
18079,238,22,0
18080,239,22,0
18081,240,22,0
18082,241,22,0
18083,242,22,0
18084,243,22,0
18085,244,22,0
18086,245,22,1
18087,246,22,0
18088,247,22,1
18089,248,22,0
18090,249,22,0
18091,250,22,0
18092,251,22,0
18093,252,22,0
18094,253,22,0
18095,254,22,0
18096,255,22,1
18097,256,22,0
18098,257,22,0
18099,258,22,0
18100,259,22,0
18101,260,22,0
18102,261,22,20
18103,262,22,39
18104,263,22,21
18105,264,22,13
18106,265,22,3
18107,266,22,15
18108,267,22,13
18109,268,22,25
18110,269,22,18
18111,270,22,24
18112,271,22,2
18113,272,22,3
18114,273,22,0
18115,274,22,0
18116,275,22,0
18117,276,22,0
18118,277,22,0
18119,278,22,0
18120,279,22,0
18121,280,22,0
18122,281,22,1
18123,282,22,0
18124,283,22,0
18125,284,22,16
18126,285,22,14
18127,286,22,31
18128,287,22,4
18129,288,22,2
18130,289,22,0
18131,290,22,0
18132,291,22,5
18133,292,22,6
18134,293,22,3
18135,294,22,7
18136,295,22,8
18137,296,22,5
18138,297,22,10
18139,298,22,5
18140,299,22,12
18141,300,22,4
18142,301,22,11
18143,302,22,3
18144,303,22,4
18145,304,22,4
18146,305,22,5
18147,306,22,3
18148,307,22,5
18149,308,22,4
18150,309,22,1
18151,310,22,6
18152,311,22,2
18153,312,22,3
18154,313,22,3
18155,314,22,16
18156,315,22,1
18157,316,22,4
18158,317,22,0
18159,318,22,2
18160,319,22,8
18161,320,22,4
18162,321,22,3
18163,322,22,3
18164,323,22,3
18165,324,22,10
18166,325,22,3
18167,326,22,4
18168,327,22,9
18169,328,22,4
18170,329,22,4
18171,330,22,6
18172,331,22,2
18173,332,22,9
18174,333,22,5
18175,334,22,10
18176,335,22,3
18177,336,22,4
18178,337,22,6
18179,338,22,3
18180,339,22,2
18181,340,22,1
18182,341,22,2
18183,342,22,2
18184,343,22,5
18185,344,22,1
18186,345,22,1
18187,346,22,0
18188,347,22,0
18189,348,22,0
18190,349,22,0
18191,350,22,0
18192,351,22,0
18193,352,22,1
18194,354,22,1
18195,355,22,0
18196,356,22,3
18197,357,22,3
18198,358,22,1
18199,359,22,10
18200,360,22,3
18201,361,22,3
18202,362,22,3
18203,363,22,1
18204,364,22,17
18205,365,22,1
18206,366,22,4
18207,367,22,3
18208,368,22,4
18209,369,22,6
18210,370,22,4
18211,371,22,1
18212,372,22,3
18213,373,22,1
18214,374,22,1
18215,375,22,0
18216,376,22,2
18217,377,22,1
18218,378,22,0
18219,379,22,0
18220,380,22,0
18221,381,22,0
18222,382,22,1
18223,383,22,0
18224,384,22,0
18225,386,22,1
18226,387,22,2
18227,388,22,4
18228,389,22,7
18229,390,22,7
18230,391,22,3
18231,392,22,8
18232,393,22,0
18233,394,22,2
18234,395,22,8
18235,396,22,3
18236,397,22,11
18237,398,22,13
18238,399,22,16
18239,400,22,29
18240,401,22,5
18241,402,22,4
18242,403,22,15
18243,404,22,11
18244,405,22,25
18245,406,22,11
18246,407,22,24
18247,408,22,13
18248,409,22,48
18249,410,22,19
18250,411,22,24
18251,412,22,3
18252,413,22,18
18253,414,22,1
18254,415,22,3
18255,416,22,0
18256,417,22,2
18257,418,22,0
18258,419,22,1
18259,420,22,1
18260,421,22,0
18261,422,22,3
18262,423,22,0
18263,424,22,0
18264,425,22,0
18265,426,22,0
18266,427,22,0
18267,428,22,0
18268,429,22,12
18269,430,22,16
18270,431,22,10
18271,432,22,15
18272,433,22,10
18273,434,22,2
18274,435,22,30
18275,436,22,10
18276,437,22,5
18277,438,22,1
18278,439,22,0
18279,440,22,0
18280,441,22,0
18281,442,22,0
18282,443,22,0
18283,444,22,0
18284,445,22,1
18285,446,22,1
18286,447,22,0
18287,448,22,0
18288,449,22,0
18289,450,22,0
18290,451,22,0
18291,452,22,0
18292,453,22,0
18293,454,22,0
18294,455,22,0
18295,456,22,0
18296,457,22,0
18297,458,22,0
18298,459,22,0
18299,460,22,0
18300,461,22,0
18301,462,22,0
18302,463,22,0
18303,464,22,0
18304,465,22,0
18305,466,22,0
18306,467,22,0
18307,468,22,0
18308,469,22,0
18309,470,22,0
18310,471,22,0
18311,472,22,2
18312,473,22,0
18313,474,22,0
18314,475,22,2
18315,476,22,0
18316,477,22,2
18317,478,22,0
18318,479,22,0
18319,480,22,0
18320,481,22,0
18321,482,22,2
18322,483,22,1
18323,484,22,8
18324,485,22,9
18325,486,22,15
18326,487,22,19
18327,488,22,13
18328,489,22,4
18329,490,22,4
18330,491,22,21
18331,492,22,21
18332,493,22,18
18333,494,22,4
18334,495,22,18
18335,496,22,13
18336,497,22,3
18337,498,22,4
18338,499,22,9
18339,500,22,4
18340,501,22,6
18341,502,22,17
18342,503,22,17
18343,504,22,10
18344,505,22,22
18345,506,22,7
18346,507,22,27
18347,508,22,12
18348,509,22,5
18349,510,22,12
18350,511,22,17
18351,512,22,21
18352,513,22,21
18353,514,22,9
18354,515,22,12
18355,516,22,23
18356,517,22,18
18357,518,22,11
18358,519,22,22
18359,520,22,13
18360,521,22,15
18361,522,22,9
18362,523,22,14
18363,524,22,12
18364,525,22,14
18365,526,22,26
18366,527,22,10
18367,528,22,9
18368,529,22,13
18369,530,22,21
18370,531,22,4
18371,532,22,14
18372,533,22,27
18373,534,22,10
18374,535,22,28
18375,536,22,20
18376,537,22,24
18377,538,22,12
18378,539,22,13
18379,540,22,15
18380,541,22,13
18381,542,22,12
18382,543,22,11
18383,544,22,12
18384,545,22,19
18385,546,22,21
18386,547,22,7
18387,548,22,39
18388,549,22,33
18389,550,22,4
18390,551,22,10
18391,552,22,9
18392,553,22,9
18393,554,22,17
18394,555,22,6
18395,556,22,30
18396,557,22,27
18397,558,22,15
18398,559,22,10
18399,560,22,18
18400,561,22,2
18401,562,22,1
18402,563,22,8
18403,564,22,9
18404,565,22,10
18405,566,22,17
18406,567,22,5
18407,568,22,3
18408,569,22,4
18409,570,22,5
18410,571,22,5
18411,572,22,0
18412,573,22,2
18413,574,22,1
18414,575,22,0
18415,576,22,0
18416,577,22,0
18417,578,22,3
18418,579,22,0
18419,580,22,6
18420,581,22,4
18421,582,22,2
18422,583,22,3
18423,584,22,2
18424,585,22,2
18425,586,22,7
18426,587,22,1
18427,588,22,1
18428,589,22,4
18429,590,22,9
18430,591,22,3
18431,592,22,0
18432,593,22,3
18433,594,22,9
18434,595,22,3
18435,596,22,8
18436,597,22,0
18437,598,22,17
18438,599,22,2
18439,600,22,0
18440,601,22,1
18441,602,22,1
18442,603,22,0
18443,604,22,0
18444,605,22,1
18445,606,22,1
18446,607,22,0
18447,608,22,0
18448,609,22,9
18449,610,22,3
18450,611,22,6
18451,612,22,16
18452,613,22,29
18453,614,22,9
18454,615,22,25
18455,616,22,5
18456,617,22,31
18457,618,22,25
18458,619,22,33
18459,620,22,38
18460,621,22,35
18461,622,22,34
18462,623,22,32
18463,624,22,11
18464,625,22,7
18465,626,22,9
18466,627,22,6
18467,628,22,7
18468,629,22,8
18469,630,22,8
18470,631,22,9
18471,632,22,13
18472,633,22,12
18473,634,22,7
18474,635,22,5
18475,636,22,12
18476,637,22,2
18477,638,22,28
18478,639,22,0
18479,640,22,20
18480,641,22,3
18481,642,22,5
18482,643,22,0
18483,644,22,0
18484,646,22,0
18485,647,22,0
18486,649,22,0
18487,650,22,0
18488,651,22,0
18489,652,22,1
18490,653,22,0
18491,654,22,0
18492,655,22,0
18493,656,22,0
18494,657,22,0
18495,658,22,0
18496,659,22,0
18497,660,22,0
18498,661,22,0
18499,662,22,0
18500,663,22,0
18501,664,22,0
18502,665,22,0
18503,666,22,0
18504,667,22,0
18505,668,22,0
18506,669,22,0
18507,670,22,0
18508,671,22,1
18509,672,22,2
18510,673,22,3
18511,674,22,10
18512,675,22,5
18513,676,22,2
18514,677,22,0
18515,678,22,0
18516,679,22,2
18517,680,22,0
18518,681,22,0
18519,682,22,0
18520,683,22,1
18521,684,22,0
18522,685,22,0
18523,686,22,6
18524,687,22,2
18525,688,22,1
18526,689,22,0
18527,690,22,1
18528,691,22,0
18529,692,22,4
18530,693,22,1
18531,694,22,0
18532,695,22,0
18533,696,22,1
18534,697,22,0
18535,698,22,4
18536,699,22,3
18537,700,22,0
18538,701,22,2
18539,702,22,7
18540,703,22,3
18541,704,22,0
18542,705,22,2
18543,706,22,0
18544,707,22,0
18545,708,22,0
18546,711,22,1
18547,712,22,0
18548,713,22,0
18549,714,22,1
18550,715,22,0
18551,716,22,0
18552,717,22,0
18553,718,22,1
18554,719,22,0
18555,720,22,1
18556,721,22,0
18557,722,22,1
18558,724,22,1
18559,726,22,1
18560,727,22,2
18561,728,22,1
18562,729,22,0
18563,730,22,0
18564,731,22,0
18565,732,22,0
18566,733,22,1
18567,734,22,0
18568,735,22,0
18569,736,22,2
18570,737,22,2
18571,738,22,2
18572,739,22,0
18573,740,22,1
18574,741,22,1
18575,742,22,1
18576,743,22,0
18577,744,22,0
18578,745,22,2
18579,746,22,1
18580,747,22,0
18581,748,22,0
18582,749,22,1
18583,750,22,0
18584,751,22,0
18585,752,22,2
18586,753,22,0
18587,754,22,1
18588,755,22,0
18589,756,22,0
18590,757,22,1
18591,758,22,0
18592,759,22,0
18593,760,22,0
18594,761,22,0
18595,762,22,1
18596,763,22,0
18597,764,22,5
18598,765,22,0
18599,766,22,0
18600,767,22,0
18601,768,22,2
18602,769,22,2
18603,770,22,0
18604,771,22,0
18605,772,22,0
18606,773,22,1
18607,774,22,0
18608,775,22,0
18609,776,22,1
18610,777,22,1
18611,778,22,0
18612,779,22,0
18613,780,22,0
18614,781,22,23
18615,782,22,6
18616,783,22,13
18617,784,22,3
18618,785,22,2
18619,786,22,5
18620,787,22,0
18621,788,22,2
18622,789,22,4
18623,790,22,2
18624,791,22,8
18625,792,22,0
18626,793,22,7
18627,794,22,0
18628,795,22,0
18629,796,22,1
18630,797,22,4
18631,798,22,2
18632,799,22,9
18633,800,22,2
18634,801,22,0
18635,802,22,2
18636,803,22,7
18637,804,22,5
18638,805,22,2
18639,806,22,4
18640,807,22,2
18641,808,22,1
18642,809,22,1
18643,810,22,0
18644,811,22,2
18645,812,22,2
18646,813,22,4
18647,814,22,3
18648,815,22,0
18649,816,22,2
18650,817,22,0
18651,818,22,1
18652,819,22,2
18653,1,23,12
18654,2,23,4
18655,3,23,8
18656,4,23,7
18657,5,23,9
18658,6,23,5
18659,7,23,5
18660,8,23,11
18661,9,23,16
18662,10,23,16
18663,11,23,9
18664,12,23,4
18665,13,23,10
18666,14,23,15
18667,15,23,39
18668,16,23,29
18669,17,23,28
18670,18,23,38
18671,19,23,34
18672,20,23,7
18673,21,23,7
18674,22,23,9
18675,23,23,4
18676,24,23,24
18677,25,23,31
18678,26,23,10
18679,27,23,33
18680,28,23,36
18681,29,23,11
18682,30,23,35
18683,31,23,1
18684,32,23,3
18685,33,23,11
18686,34,23,43
18687,35,23,38
18688,36,23,34
18689,37,23,38
18690,38,23,39
18691,39,23,44
18692,40,23,27
18693,41,23,44
18694,42,23,40
18695,43,23,41
18696,44,23,40
18697,45,23,26
18698,46,23,26
18699,47,23,43
18700,48,23,52
18701,49,23,39
18702,50,23,6
18703,51,23,21
18704,52,23,34
18705,53,23,4
18706,54,23,30
18707,55,23,31
18708,56,23,31
18709,57,23,45
18710,58,23,43
18711,59,23,11
18712,60,23,24
18713,61,23,33
18714,62,23,10
18715,63,23,30
18716,64,23,34
18717,65,23,13
18718,66,23,42
18719,67,23,28
18720,68,23,7
18721,69,23,27
18722,70,23,25
18723,71,23,11
18724,72,23,41
18725,73,23,48
18726,74,23,11
18727,75,23,44
18728,76,23,38
18729,77,23,5
18730,78,23,27
18731,79,23,29
18732,80,23,29
18733,81,23,16
18734,82,23,7
18735,83,23,25
18736,84,23,32
18737,85,23,29
18738,86,23,30
18739,87,23,27
18740,88,23,32
18741,89,23,29
18742,90,23,28
18743,91,23,11
18744,92,23,27
18745,93,23,9
18746,94,23,11
18747,95,23,18
18748,96,23,40
18749,97,23,34
18750,98,23,6
18751,99,23,13
18752,100,23,15
18753,101,23,41
18754,102,23,29
18755,103,23,7
18756,104,23,5
18757,105,23,4
18758,106,23,11
18759,107,23,16
18760,108,23,9
18761,109,23,7
18762,110,23,12
18763,111,23,4
18764,112,23,27
18765,113,23,33
18766,114,23,7
18767,115,23,6
18768,116,23,11
18769,117,23,3
18770,118,23,11
18771,119,23,30
18772,120,23,31
18773,121,23,9
18774,122,23,10
18775,123,23,5
18776,124,23,6
18777,125,23,11
18778,126,23,1
18779,127,23,0
18780,128,23,48
18781,129,23,30
18782,130,23,29
18783,131,23,35
18784,132,23,58
18785,133,23,39
18786,134,23,30
18787,135,23,39
18788,136,23,34
18789,137,23,31
18790,138,23,32
18791,139,23,32
18792,140,23,37
18793,141,23,41
18794,142,23,36
18795,143,23,41
18796,144,23,14
18797,145,23,7
18798,146,23,7
18799,147,23,7
18800,148,23,0
18801,149,23,7
18802,150,23,5
18803,151,23,8
18804,152,23,9
18805,153,23,9
18806,154,23,9
18807,155,23,5
18808,156,23,4
18809,157,23,5
18810,158,23,2
18811,159,23,2
18812,160,23,4
18813,161,23,7
18814,162,23,9
18815,163,23,4
18816,164,23,13
18817,165,23,8
18818,166,23,5
18819,167,23,39
18820,168,23,36
18821,169,23,37
18822,170,23,31
18823,171,23,8
18824,172,23,35
18825,173,23,49
18826,174,23,34
18827,175,23,31
18828,176,23,33
18829,177,23,36
18830,178,23,44
18831,179,23,34
18832,180,23,45
18833,181,23,35
18834,182,23,33
18835,183,23,33
18836,184,23,42
18837,185,23,37
18838,186,23,33
18839,187,23,32
18840,188,23,36
18841,189,23,42
18842,190,23,36
18843,191,23,34
18844,192,23,35
18845,193,23,46
18846,194,23,31
18847,195,23,3
18848,196,23,26
18849,197,23,11
18850,198,23,15
18851,199,23,7
18852,200,23,19
18853,201,23,6
18854,202,23,17
18855,203,23,9
18856,204,23,1
18857,205,23,26
18858,206,23,5
18859,207,23,7
18860,208,23,51
18861,209,23,16
18862,210,23,16
18863,211,23,9
18864,212,23,0
18865,213,23,0
18866,214,23,0
18867,215,23,1
18868,216,23,0
18869,217,23,0
18870,218,23,0
18871,219,23,0
18872,220,23,0
18873,221,23,0
18874,222,23,0
18875,223,23,0
18876,224,23,0
18877,225,23,0
18878,226,23,0
18879,227,23,0
18880,228,23,0
18881,229,23,0
18882,230,23,0
18883,231,23,0
18884,232,23,0
18885,233,23,0
18886,234,23,0
18887,235,23,1
18888,236,23,1
18889,237,23,0
18890,238,23,0
18891,239,23,0
18892,240,23,0
18893,241,23,0
18894,242,23,0
18895,243,23,0
18896,244,23,0
18897,245,23,3
18898,246,23,1
18899,247,23,0
18900,248,23,1
18901,249,23,0
18902,250,23,0
18903,251,23,0
18904,252,23,0
18905,253,23,0
18906,254,23,0
18907,255,23,0
18908,256,23,0
18909,257,23,0
18910,258,23,0
18911,259,23,0
18912,260,23,0
18913,261,23,26
18914,262,23,34
18915,263,23,27
18916,264,23,16
18917,265,23,3
18918,266,23,9
18919,267,23,8
18920,268,23,16
18921,269,23,14
18922,270,23,38
18923,271,23,6
18924,272,23,0
18925,273,23,0
18926,274,23,0
18927,275,23,0
18928,276,23,0
18929,277,23,0
18930,278,23,0
18931,279,23,1
18932,280,23,0
18933,281,23,4
18934,282,23,1
18935,283,23,0
18936,284,23,18
18937,285,23,9
18938,286,23,24
18939,287,23,1
18940,288,23,0
18941,289,23,0
18942,290,23,0
18943,291,23,8
18944,292,23,2
18945,293,23,9
18946,294,23,14
18947,295,23,3
18948,296,23,6
18949,297,23,3
18950,298,23,3
18951,299,23,5
18952,300,23,3
18953,301,23,3
18954,302,23,4
18955,303,23,6
18956,304,23,11
18957,305,23,8
18958,306,23,8
18959,307,23,3
18960,308,23,5
18961,309,23,11
18962,310,23,3
18963,311,23,4
18964,312,23,7
18965,313,23,8
18966,314,23,10
18967,315,23,13
18968,316,23,2
18969,317,23,6
18970,318,23,3
18971,319,23,7
18972,320,23,3
18973,321,23,1
18974,322,23,4
18975,323,23,3
18976,324,23,12
18977,325,23,7
18978,326,23,5
18979,327,23,2
18980,328,23,6
18981,329,23,3
18982,330,23,5
18983,331,23,4
18984,332,23,9
18985,333,23,12
18986,334,23,10
18987,335,23,2
18988,336,23,4
18989,337,23,4
18990,338,23,7
18991,339,23,0
18992,340,23,0
18993,341,23,4
18994,342,23,3
18995,343,23,4
18996,344,23,2
18997,345,23,2
18998,346,23,0
18999,347,23,0
19000,348,23,0
19001,349,23,0
19002,350,23,0
19003,351,23,0
19004,352,23,0
19005,354,23,0
19006,355,23,0
19007,356,23,5
19008,357,23,1
19009,358,23,1
19010,359,23,3
19011,360,23,1
19012,361,23,4
19013,362,23,1
19014,363,23,0
19015,364,23,11
19016,365,23,3
19017,366,23,3
19018,367,23,4
19019,368,23,11
19020,369,23,4
19021,370,23,8
19022,371,23,4
19023,372,23,3
19024,373,23,0
19025,374,23,1
19026,375,23,1
19027,376,23,1
19028,377,23,0
19029,378,23,0
19030,379,23,0
19031,380,23,0
19032,381,23,0
19033,382,23,0
19034,383,23,0
19035,384,23,1
19036,386,23,0
19037,387,23,1
19038,388,23,8
19039,389,23,1
19040,390,23,3
19041,391,23,3
19042,392,23,2
19043,393,23,2
19044,394,23,0
19045,395,23,5
19046,396,23,3
19047,397,23,13
19048,398,23,20
19049,399,23,16
19050,400,23,28
19051,401,23,5
19052,402,23,6
19053,403,23,23
19054,404,23,14
19055,405,23,24
19056,406,23,18
19057,407,23,18
19058,408,23,20
19059,409,23,72
19060,410,23,20
19061,411,23,35
19062,412,23,3
19063,413,23,13
19064,414,23,2
19065,415,23,3
19066,416,23,0
19067,417,23,1
19068,418,23,0
19069,419,23,0
19070,420,23,0
19071,421,23,0
19072,422,23,0
19073,423,23,1
19074,424,23,2
19075,425,23,0
19076,426,23,1
19077,427,23,0
19078,428,23,0
19079,429,23,13
19080,430,23,14
19081,431,23,9
19082,432,23,6
19083,433,23,8
19084,434,23,2
19085,435,23,19
19086,436,23,12
19087,437,23,11
19088,438,23,0
19089,439,23,0
19090,440,23,1
19091,441,23,0
19092,442,23,0
19093,443,23,2
19094,444,23,0
19095,445,23,1
19096,446,23,0
19097,447,23,0
19098,448,23,0
19099,449,23,0
19100,450,23,0
19101,451,23,1
19102,452,23,1
19103,453,23,0
19104,454,23,0
19105,455,23,0
19106,456,23,0
19107,457,23,2
19108,458,23,0
19109,459,23,0
19110,460,23,0
19111,461,23,0
19112,462,23,0
19113,463,23,1
19114,464,23,0
19115,465,23,0
19116,466,23,1
19117,467,23,0
19118,468,23,0
19119,469,23,0
19120,470,23,0
19121,471,23,0
19122,472,23,0
19123,473,23,0
19124,474,23,0
19125,475,23,2
19126,476,23,0
19127,477,23,3
19128,478,23,0
19129,479,23,2
19130,480,23,1
19131,481,23,1
19132,482,23,1
19133,483,23,0
19134,484,23,3
19135,485,23,10
19136,486,23,23
19137,487,23,16
19138,488,23,10
19139,489,23,5
19140,490,23,12
19141,491,23,15
19142,492,23,10
19143,493,23,8
19144,494,23,13
19145,495,23,17
19146,496,23,10
19147,497,23,8
19148,498,23,5
19149,499,23,14
19150,500,23,9
19151,501,23,8
19152,502,23,11
19153,503,23,17
19154,504,23,15
19155,505,23,14
19156,506,23,18
19157,507,23,36
19158,508,23,13
19159,509,23,12
19160,510,23,5
19161,511,23,28
19162,512,23,29
19163,513,23,20
19164,514,23,13
19165,515,23,15
19166,516,23,23
19167,517,23,12
19168,518,23,14
19169,519,23,15
19170,520,23,12
19171,521,23,9
19172,522,23,11
19173,523,23,13
19174,524,23,12
19175,525,23,15
19176,526,23,23
19177,527,23,7
19178,528,23,18
19179,529,23,17
19180,530,23,22
19181,531,23,3
19182,532,23,14
19183,533,23,19
19184,534,23,9
19185,535,23,27
19186,536,23,19
19187,537,23,22
19188,538,23,15
19189,539,23,14
19190,540,23,19
19191,541,23,15
19192,542,23,13
19193,543,23,16
19194,544,23,18
19195,545,23,27
19196,546,23,11
19197,547,23,10
19198,548,23,35
19199,549,23,38
19200,550,23,11
19201,551,23,8
19202,552,23,4
19203,553,23,5
19204,554,23,19
19205,555,23,10
19206,556,23,20
19207,557,23,35
19208,558,23,15
19209,559,23,12
19210,560,23,15
19211,561,23,4
19212,562,23,4
19213,563,23,9
19214,564,23,10
19215,565,23,10
19216,566,23,13
19217,567,23,2
19218,568,23,5
19219,569,23,5
19220,570,23,5
19221,571,23,12
19222,572,23,2
19223,573,23,11
19224,574,23,0
19225,575,23,1
19226,576,23,0
19227,577,23,1
19228,578,23,0
19229,579,23,0
19230,580,23,2
19231,581,23,3
19232,582,23,4
19233,583,23,3
19234,584,23,4
19235,585,23,2
19236,586,23,9
19237,587,23,8
19238,588,23,1
19239,589,23,1
19240,590,23,8
19241,591,23,3
19242,592,23,0
19243,593,23,2
19244,594,23,6
19245,595,23,4
19246,596,23,7
19247,597,23,1
19248,598,23,18
19249,599,23,5
19250,600,23,3
19251,601,23,5
19252,602,23,1
19253,603,23,0
19254,604,23,0
19255,605,23,1
19256,606,23,0
19257,607,23,0
19258,608,23,0
19259,609,23,6
19260,610,23,9
19261,611,23,4
19262,612,23,16
19263,613,23,33
19264,614,23,6
19265,615,23,27
19266,616,23,6
19267,617,23,25
19268,618,23,35
19269,619,23,36
19270,620,23,36
19271,621,23,29
19272,622,23,30
19273,623,23,30
19274,624,23,6
19275,625,23,10
19276,626,23,8
19277,627,23,9
19278,628,23,12
19279,629,23,7
19280,630,23,5
19281,631,23,6
19282,632,23,19
19283,633,23,17
19284,634,23,13
19285,635,23,6
19286,636,23,14
19287,637,23,3
19288,638,23,15
19289,639,23,0
19290,640,23,21
19291,641,23,4
19292,642,23,6
19293,643,23,0
19294,644,23,0
19295,646,23,0
19296,647,23,0
19297,649,23,0
19298,650,23,0
19299,651,23,0
19300,652,23,0
19301,653,23,0
19302,654,23,0
19303,655,23,0
19304,656,23,1
19305,657,23,0
19306,658,23,0
19307,659,23,0
19308,660,23,0
19309,661,23,0
19310,662,23,0
19311,663,23,0
19312,664,23,0
19313,665,23,0
19314,666,23,0
19315,667,23,0
19316,668,23,1
19317,669,23,1
19318,670,23,1
19319,671,23,0
19320,672,23,1
19321,673,23,2
19322,674,23,9
19323,675,23,4
19324,676,23,6
19325,677,23,0
19326,678,23,0
19327,679,23,1
19328,680,23,0
19329,681,23,0
19330,682,23,0
19331,683,23,0
19332,684,23,0
19333,685,23,0
19334,686,23,3
19335,687,23,0
19336,688,23,2
19337,689,23,0
19338,690,23,1
19339,691,23,1
19340,692,23,2
19341,693,23,3
19342,694,23,0
19343,695,23,0
19344,696,23,0
19345,697,23,0
19346,698,23,4
19347,699,23,1
19348,700,23,3
19349,701,23,9
19350,702,23,6
19351,703,23,6
19352,704,23,0
19353,705,23,4
19354,706,23,1
19355,707,23,0
19356,708,23,0
19357,711,23,1
19358,712,23,0
19359,713,23,0
19360,714,23,1
19361,715,23,0
19362,716,23,0
19363,717,23,0
19364,718,23,0
19365,719,23,0
19366,720,23,0
19367,721,23,0
19368,722,23,0
19369,724,23,0
19370,726,23,2
19371,727,23,1
19372,728,23,0
19373,729,23,0
19374,730,23,0
19375,731,23,1
19376,732,23,0
19377,733,23,1
19378,734,23,0
19379,735,23,0
19380,736,23,1
19381,737,23,1
19382,738,23,1
19383,739,23,0
19384,740,23,1
19385,741,23,0
19386,742,23,0
19387,743,23,1
19388,744,23,0
19389,745,23,8
19390,746,23,1
19391,747,23,2
19392,748,23,0
19393,749,23,0
19394,750,23,1
19395,751,23,0
19396,752,23,3
19397,753,23,2
19398,754,23,1
19399,755,23,1
19400,756,23,0
19401,757,23,0
19402,758,23,0
19403,759,23,0
19404,760,23,0
19405,761,23,0
19406,762,23,4
19407,763,23,0
19408,764,23,2
19409,765,23,1
19410,766,23,0
19411,767,23,4
19412,768,23,5
19413,769,23,3
19414,770,23,0
19415,771,23,0
19416,772,23,0
19417,773,23,0
19418,774,23,0
19419,775,23,0
19420,776,23,0
19421,777,23,0
19422,778,23,0
19423,779,23,0
19424,780,23,1
19425,781,23,25
19426,782,23,5
19427,783,23,13
19428,784,23,2
19429,785,23,2
19430,786,23,4
19431,787,23,1
19432,788,23,3
19433,789,23,1
